timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.001,ahe_mrta_v3,1,10,8.65
35.000,ahe_mrta_v3,2,10,2.86
40.000,ahe_mrta_v3,3,10,0.27
45.000,ahe_mrta_v3,4,10,0.26
50.000,ahe_mrta_v3,5,10,3.08
55.000,ahe_mrta_v3,6,10,2.35
60.000,ahe_mrta_v3,7,9,2.52
65.000,ahe_mrta_v3,8,10,2.37
70.000,ahe_mrta_v3,9,10,2.31
75.000,ahe_mrta_v3,10,8,1.85
80.000,ahe_mrta_v3,11,8,1.46
85.000,ahe_mrta_v3,12,8,1.37
90.000,ahe_mrta_v3,13,8,1.53
95.000,ahe_mrta_v3,14,8,0.74
100.000,ahe_mrta_v3,15,8,1.05
105.000,ahe_mrta_v3,16,8,0.77
110.000,ahe_mrta_v3,17,8,1.08
115.000,ahe_mrta_v3,18,8,0.57
120.001,ahe_mrta_v3,19,7,0.89
125.000,ahe_mrta_v3,20,7,0.91
