timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
35.000,ahe_mrta_v3,1,8,3.55
65.000,ahe_mrta_v3,2,10,1.03
70.000,ahe_mrta_v3,3,10,0.84
75.000,ahe_mrta_v3,4,8,0.62
80.000,ahe_mrta_v3,5,7,0.74
85.000,ahe_mrta_v3,6,6,0.42
90.000,ahe_mrta_v3,7,5,0.64
95.000,ahe_mrta_v3,8,5,0.70
100.000,ahe_mrta_v3,9,6,0.80
105.000,ahe_mrta_v3,10,5,0.49
110.000,ahe_mrta_v3,11,5,0.70
115.000,ahe_mrta_v3,12,5,0.79
120.000,ahe_mrta_v3,13,4,0.77
125.000,ahe_mrta_v3,14,4,0.57
130.000,ahe_mrta_v3,15,4,0.83
135.000,ahe_mrta_v3,16,4,1.10
140.000,ahe_mrta_v3,17,5,0.82
145.000,ahe_mrta_v3,18,5,0.55
150.000,ahe_mrta_v3,19,5,0.59
155.001,ahe_mrta_v3,20,5,0.51
160.000,ahe_mrta_v3,21,4,0.71
165.000,ahe_mrta_v3,22,4,0.84
170.000,ahe_mrta_v3,23,4,0.50
175.000,ahe_mrta_v3,24,4,0.43
180.000,ahe_mrta_v3,25,4,0.60
185.000,ahe_mrta_v3,26,4,0.50
190.000,ahe_mrta_v3,27,4,0.78
195.000,ahe_mrta_v3,28,4,0.69
200.000,ahe_mrta_v3,29,4,0.84
