timestamp_s,strategy,alloc_num,footprint_bytes
35.000,ahe_mrta_v3,1,72
65.000,ahe_mrta_v3,2,80
70.000,ahe_mrta_v3,3,80
75.000,ahe_mrta_v3,4,72
80.000,ahe_mrta_v3,5,68
85.000,ahe_mrta_v3,6,64
90.000,ahe_mrta_v3,7,60
95.000,ahe_mrta_v3,8,60
100.000,ahe_mrta_v3,9,64
105.000,ahe_mrta_v3,10,60
110.000,ahe_mrta_v3,11,60
115.000,ahe_mrta_v3,12,52
120.000,ahe_mrta_v3,13,56
125.000,ahe_mrta_v3,14,52
130.000,ahe_mrta_v3,15,56
135.000,ahe_mrta_v3,16,52
140.000,ahe_mrta_v3,17,56
145.000,ahe_mrta_v3,18,60
150.000,ahe_mrta_v3,19,60
155.001,ahe_mrta_v3,20,60
160.000,ahe_mrta_v3,21,56
165.000,ahe_mrta_v3,22,52
170.000,ahe_mrta_v3,23,56
175.000,ahe_mrta_v3,24,56
180.000,ahe_mrta_v3,25,52
185.000,ahe_mrta_v3,26,56
190.000,ahe_mrta_v3,27,52
195.000,ahe_mrta_v3,28,52
200.000,ahe_mrta_v3,29,52
