timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,big_mrta,1,8,0.47
60.000,big_mrta,2,10,0.26
65.000,big_mrta,3,9,0.17
70.000,big_mrta,4,8,0.15
75.000,big_mrta,5,7,0.15
80.000,big_mrta,6,6,0.14
85.000,big_mrta,7,6,0.14
90.000,big_mrta,8,10,0.35
95.000,big_mrta,9,8,0.20
100.000,big_mrta,10,7,0.22
105.000,big_mrta,11,7,0.17
110.000,big_mrta,12,6,0.13
115.000,big_mrta,13,5,0.18
120.000,big_mrta,14,5,0.18
125.000,big_mrta,15,4,0.17
130.001,big_mrta,16,3,0.16
135.000,big_mrta,17,3,0.17
140.000,big_mrta,18,2,0.15
145.000,big_mrta,19,1,0.17
150.000,big_mrta,20,1,0.14
155.000,big_mrta,21,0,0.14
160.000,big_mrta,22,0,0.13
165.000,big_mrta,23,0,0.14
170.000,big_mrta,24,0,0.13
175.000,big_mrta,25,0,0.15
180.000,big_mrta,26,0,0.13
185.000,big_mrta,27,0,0.14
190.000,big_mrta,28,0,0.09
195.000,big_mrta,29,0,0.11
200.000,big_mrta,30,0,0.13
205.000,big_mrta,31,0,0.15
210.000,big_mrta,32,0,0.15
215.000,big_mrta,33,0,0.15
220.000,big_mrta,34,0,0.13
225.000,big_mrta,35,0,0.14
230.000,big_mrta,36,0,0.13
235.000,big_mrta,37,0,0.14
240.000,big_mrta,38,0,0.13
245.000,big_mrta,39,0,0.15
250.000,big_mrta,40,0,0.13
255.000,big_mrta,41,0,0.14
260.000,big_mrta,42,0,0.13
265.000,big_mrta,43,0,0.17
270.000,big_mrta,44,0,0.14
275.000,big_mrta,45,0,0.15
280.000,big_mrta,46,0,0.12
285.000,big_mrta,47,0,0.11
290.000,big_mrta,48,0,0.13
295.000,big_mrta,49,0,0.16
300.000,big_mrta,50,0,0.11
305.000,big_mrta,51,0,0.14
310.000,big_mrta,52,0,0.14
315.000,big_mrta,53,0,0.15
320.000,big_mrta,54,0,0.13
325.000,big_mrta,55,0,0.11
330.000,big_mrta,56,0,0.13
335.000,big_mrta,57,0,0.14
340.000,big_mrta,58,0,0.13
345.000,big_mrta,59,0,0.14
350.000,big_mrta,60,0,0.13
355.000,big_mrta,61,0,0.14
360.000,big_mrta,62,0,0.13
365.000,big_mrta,63,0,0.13
370.000,big_mrta,64,0,0.12
375.000,big_mrta,65,0,0.17
380.000,big_mrta,66,0,0.09
385.000,big_mrta,67,0,0.16
390.000,big_mrta,68,0,0.16
395.000,big_mrta,69,0,0.15
970.957,big_mrta,70,0,0.11
