timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,5,3.49
35.000,ahe_mrta_v3,2,10,3.18
40.000,ahe_mrta_v3,3,10,1.23
45.000,ahe_mrta_v3,4,10,0.27
50.001,ahe_mrta_v3,5,10,1.90
55.000,ahe_mrta_v3,6,10,1.27
60.000,ahe_mrta_v3,7,10,0.26
65.000,ahe_mrta_v3,8,10,1.54
70.000,ahe_mrta_v3,9,10,1.22
75.000,ahe_mrta_v3,10,8,0.97
80.000,ahe_mrta_v3,11,7,1.05
85.002,ahe_mrta_v3,12,8,1.07
90.000,ahe_mrta_v3,13,7,0.88
95.000,ahe_mrta_v3,14,7,1.14
100.000,ahe_mrta_v3,15,7,0.79
105.000,ahe_mrta_v3,16,6,0.61
110.000,ahe_mrta_v3,17,6,0.67
115.000,ahe_mrta_v3,18,5,0.59
120.000,ahe_mrta_v3,19,4,0.68
125.000,ahe_mrta_v3,20,4,0.62
130.000,ahe_mrta_v3,21,4,0.70
135.000,ahe_mrta_v3,22,4,0.60
140.000,ahe_mrta_v3,23,4,0.63
145.000,ahe_mrta_v3,24,4,0.65
150.000,ahe_mrta_v3,25,4,0.84
