timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,10,1.34
35.000,ahe_mrta_v3,2,10,0.72
40.000,ahe_mrta_v3,3,10,0.63
45.000,ahe_mrta_v3,4,10,0.81
50.000,ahe_mrta_v3,5,10,0.74
55.000,ahe_mrta_v3,6,10,0.53
60.000,ahe_mrta_v3,7,10,0.67
65.000,ahe_mrta_v3,8,9,0.67
70.000,ahe_mrta_v3,9,8,0.75
75.000,ahe_mrta_v3,10,8,2.19
80.000,ahe_mrta_v3,11,6,1.81
85.000,ahe_mrta_v3,12,6,3.05
90.000,ahe_mrta_v3,13,6,2.48
95.000,ahe_mrta_v3,14,6,2.24
100.000,ahe_mrta_v3,15,5,2.49
105.000,ahe_mrta_v3,16,5,1.86
110.000,ahe_mrta_v3,17,5,2.13
115.000,ahe_mrta_v3,18,5,1.76
120.000,ahe_mrta_v3,19,6,1.26
125.000,ahe_mrta_v3,20,6,0.82
130.000,ahe_mrta_v3,21,6,0.97
135.000,ahe_mrta_v3,22,6,0.89
140.002,ahe_mrta_v3,23,6,0.63
145.000,ahe_mrta_v3,24,6,0.79
150.000,ahe_mrta_v3,25,5,0.70
155.000,ahe_mrta_v3,26,5,1.01
