experiment_id,scenario,strategy,seed,robot_count,robot_id,assigned_tasks,completed_tasks,failed_tasks,approx_distance_m
exp_robot_failure_ahe_mrta_v3_r5t25_seed13,robot_failure,ahe_mrta_v3,13,5,robot_1,6,6,0,28.25
exp_robot_failure_ahe_mrta_v3_r5t25_seed13,robot_failure,ahe_mrta_v3,13,5,robot_2,2,2,0,12.64
exp_robot_failure_ahe_mrta_v3_r5t25_seed13,robot_failure,ahe_mrta_v3,13,5,robot_3,7,7,0,38.47
exp_robot_failure_ahe_mrta_v3_r5t25_seed13,robot_failure,ahe_mrta_v3,13,5,robot_4,5,5,0,35.23
exp_robot_failure_ahe_mrta_v3_r5t25_seed13,robot_failure,ahe_mrta_v3,13,5,robot_5,5,5,0,28.10
