timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,10,6.09
35.000,ahe_mrta_v3,2,10,3.00
40.000,ahe_mrta_v3,3,10,2.84
45.000,ahe_mrta_v3,4,10,2.31
50.000,ahe_mrta_v3,5,7,2.71
55.000,ahe_mrta_v3,6,7,2.29
60.000,ahe_mrta_v3,7,6,2.55
65.000,ahe_mrta_v3,8,6,3.02
70.000,ahe_mrta_v3,9,6,3.19
75.000,ahe_mrta_v3,10,6,2.42
80.000,ahe_mrta_v3,11,6,2.38
85.000,ahe_mrta_v3,12,6,2.67
90.000,ahe_mrta_v3,13,6,2.70
95.000,ahe_mrta_v3,14,6,2.53
100.000,ahe_mrta_v3,15,6,2.42
105.000,ahe_mrta_v3,16,5,1.72
110.000,ahe_mrta_v3,17,5,2.31
115.000,ahe_mrta_v3,18,5,2.24
120.000,ahe_mrta_v3,19,5,1.88
125.000,ahe_mrta_v3,20,5,1.74
130.000,ahe_mrta_v3,21,5,1.79
135.000,ahe_mrta_v3,22,5,1.34
140.000,ahe_mrta_v3,23,5,1.29
145.000,ahe_mrta_v3,24,5,0.79
150.000,ahe_mrta_v3,25,5,1.06
155.000,ahe_mrta_v3,26,5,0.89
160.000,ahe_mrta_v3,27,5,0.92
165.000,ahe_mrta_v3,28,5,0.83
