timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,10,1.29
35.000,ahe_mrta_v3,2,10,0.62
40.000,ahe_mrta_v3,3,10,0.26
45.000,ahe_mrta_v3,4,10,0.26
50.000,ahe_mrta_v3,5,10,0.23
55.000,ahe_mrta_v3,6,10,0.27
60.000,ahe_mrta_v3,7,10,0.84
65.000,ahe_mrta_v3,8,10,0.49
70.000,ahe_mrta_v3,9,10,0.73
75.000,ahe_mrta_v3,10,8,0.61
80.000,ahe_mrta_v3,11,8,0.57
85.000,ahe_mrta_v3,12,8,0.69
90.000,ahe_mrta_v3,13,8,0.62
95.000,ahe_mrta_v3,14,8,0.56
100.000,ahe_mrta_v3,15,8,0.64
105.000,ahe_mrta_v3,16,8,0.52
110.000,ahe_mrta_v3,17,8,0.63
115.000,ahe_mrta_v3,18,8,0.54
120.000,ahe_mrta_v3,19,8,0.54
125.000,ahe_mrta_v3,20,8,0.60
130.000,ahe_mrta_v3,21,8,0.47
135.000,ahe_mrta_v3,22,8,0.74
140.000,ahe_mrta_v3,23,7,0.66
145.000,ahe_mrta_v3,24,8,0.79
150.000,ahe_mrta_v3,25,9,0.86
155.000,ahe_mrta_v3,26,8,0.84
160.000,ahe_mrta_v3,27,8,0.46
165.000,ahe_mrta_v3,28,8,0.86
