timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,10,1.28
35.000,ahe_mrta_v3,2,10,0.67
40.000,ahe_mrta_v3,3,10,0.70
45.000,ahe_mrta_v3,4,10,0.76
50.000,ahe_mrta_v3,5,10,0.54
55.000,ahe_mrta_v3,6,10,0.68
60.000,ahe_mrta_v3,7,10,0.74
65.000,ahe_mrta_v3,8,10,0.86
70.000,ahe_mrta_v3,9,10,0.78
75.000,ahe_mrta_v3,10,10,0.70
80.000,ahe_mrta_v3,11,10,0.88
85.000,ahe_mrta_v3,12,10,0.75
90.000,ahe_mrta_v3,13,10,0.65
95.000,ahe_mrta_v3,14,9,2.26
100.000,ahe_mrta_v3,15,9,1.88
105.000,ahe_mrta_v3,16,9,1.61
110.000,ahe_mrta_v3,17,8,1.36
115.000,ahe_mrta_v3,18,6,1.53
120.000,ahe_mrta_v3,19,5,1.56
125.000,ahe_mrta_v3,20,5,1.98
130.000,ahe_mrta_v3,21,5,1.38
135.000,ahe_mrta_v3,22,5,1.13
140.000,ahe_mrta_v3,23,5,0.78
145.000,ahe_mrta_v3,24,5,0.85
