timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,5,3.21
35.000,ahe_mrta_v3,2,10,2.50
40.000,ahe_mrta_v3,3,10,1.41
45.000,ahe_mrta_v3,4,10,1.24
50.000,ahe_mrta_v3,5,10,1.33
55.000,ahe_mrta_v3,6,10,1.08
60.000,ahe_mrta_v3,7,9,1.15
65.000,ahe_mrta_v3,8,9,1.17
70.000,ahe_mrta_v3,9,7,1.17
75.000,ahe_mrta_v3,10,7,1.10
80.000,ahe_mrta_v3,11,5,1.39
85.000,ahe_mrta_v3,12,5,0.79
90.000,ahe_mrta_v3,13,5,0.95
95.001,ahe_mrta_v3,14,5,0.58
100.000,ahe_mrta_v3,15,5,1.27
105.000,ahe_mrta_v3,16,6,1.45
110.000,ahe_mrta_v3,17,5,0.58
115.000,ahe_mrta_v3,18,5,0.78
120.000,ahe_mrta_v3,19,5,0.83
125.000,ahe_mrta_v3,20,5,0.40
130.000,ahe_mrta_v3,21,5,0.53
135.000,ahe_mrta_v3,22,5,0.69
140.000,ahe_mrta_v3,23,6,0.85
145.000,ahe_mrta_v3,24,5,0.36
150.000,ahe_mrta_v3,25,5,0.46
155.000,ahe_mrta_v3,26,5,0.39
160.000,ahe_mrta_v3,27,5,0.39
165.000,ahe_mrta_v3,28,5,0.95
