timestamp_s,strategy,alloc_num,footprint_bytes
30.000,big_mrta,1,500
35.000,big_mrta,2,500
40.000,big_mrta,3,500
45.000,big_mrta,4,480
50.000,big_mrta,5,460
55.000,big_mrta,6,440
60.000,big_mrta,7,400
65.000,big_mrta,8,340
70.000,big_mrta,9,340
75.000,big_mrta,10,300
80.000,big_mrta,11,300
85.000,big_mrta,12,260
90.000,big_mrta,13,240
95.000,big_mrta,14,240
100.001,big_mrta,15,220
105.000,big_mrta,16,220
110.000,big_mrta,17,200
115.000,big_mrta,18,200
120.000,big_mrta,19,180
125.000,big_mrta,20,180
130.000,big_mrta,21,180
135.000,big_mrta,22,180
140.000,big_mrta,23,180
145.000,big_mrta,24,180
150.000,big_mrta,25,180
155.000,big_mrta,26,180
160.000,big_mrta,27,180
165.000,big_mrta,28,180
170.000,big_mrta,29,180
175.000,big_mrta,30,180
180.000,big_mrta,31,180
185.000,big_mrta,32,180
190.000,big_mrta,33,180
195.000,big_mrta,34,180
200.000,big_mrta,35,180
205.000,big_mrta,36,180
210.000,big_mrta,37,180
215.000,big_mrta,38,180
220.000,big_mrta,39,180
225.000,big_mrta,40,180
230.000,big_mrta,41,180
235.000,big_mrta,42,180
240.000,big_mrta,43,180
245.000,big_mrta,44,180
250.000,big_mrta,45,180
255.000,big_mrta,46,180
260.000,big_mrta,47,180
265.000,big_mrta,48,180
270.000,big_mrta,49,180
275.000,big_mrta,50,180
280.000,big_mrta,51,180
285.000,big_mrta,52,180
290.000,big_mrta,53,180
295.000,big_mrta,54,180
300.000,big_mrta,55,180
305.000,big_mrta,56,180
310.000,big_mrta,57,180
315.000,big_mrta,58,180
320.000,big_mrta,59,180
325.000,big_mrta,60,180
330.000,big_mrta,61,180
335.000,big_mrta,62,180
340.000,big_mrta,63,180
345.000,big_mrta,64,180
350.000,big_mrta,65,180
355.000,big_mrta,66,180
360.000,big_mrta,67,180
365.000,big_mrta,68,180
370.000,big_mrta,69,180
375.000,big_mrta,70,180
380.000,big_mrta,71,180
385.000,big_mrta,72,180
390.000,big_mrta,73,180
395.000,big_mrta,74,180
400.002,big_mrta,75,180
405.000,big_mrta,76,180
410.000,big_mrta,77,180
415.000,big_mrta,78,180
420.000,big_mrta,79,180
425.000,big_mrta,80,180
430.000,big_mrta,81,180
435.000,big_mrta,82,180
440.000,big_mrta,83,180
445.000,big_mrta,84,180
450.000,big_mrta,85,180
455.000,big_mrta,86,180
460.000,big_mrta,87,180
465.000,big_mrta,88,180
470.000,big_mrta,89,180
475.000,big_mrta,90,180
480.000,big_mrta,91,180
485.001,big_mrta,92,180
490.000,big_mrta,93,180
495.000,big_mrta,94,180
500.000,big_mrta,95,180
505.000,big_mrta,96,180
510.000,big_mrta,97,180
515.000,big_mrta,98,180
520.000,big_mrta,99,180
525.000,big_mrta,100,180
530.000,big_mrta,101,180
535.000,big_mrta,102,180
540.000,big_mrta,103,180
545.000,big_mrta,104,180
550.000,big_mrta,105,180
555.000,big_mrta,106,180
560.000,big_mrta,107,180
565.000,big_mrta,108,180
570.000,big_mrta,109,180
575.000,big_mrta,110,180
580.000,big_mrta,111,180
585.000,big_mrta,112,180
590.000,big_mrta,113,180
595.000,big_mrta,114,180
600.000,big_mrta,115,180
605.000,big_mrta,116,180
610.000,big_mrta,117,180
615.000,big_mrta,118,180
620.000,big_mrta,119,180
625.000,big_mrta,120,180
630.000,big_mrta,121,180
635.002,big_mrta,122,180
640.000,big_mrta,123,180
645.000,big_mrta,124,180
650.000,big_mrta,125,180
655.000,big_mrta,126,180
660.000,big_mrta,127,180
665.000,big_mrta,128,180
670.000,big_mrta,129,180
675.000,big_mrta,130,180
680.000,big_mrta,131,180
685.000,big_mrta,132,180
690.000,big_mrta,133,180
695.000,big_mrta,134,180
700.000,big_mrta,135,180
705.000,big_mrta,136,180
710.000,big_mrta,137,180
715.000,big_mrta,138,180
720.000,big_mrta,139,180
725.000,big_mrta,140,180
730.000,big_mrta,141,180
735.000,big_mrta,142,180
740.000,big_mrta,143,180
745.000,big_mrta,144,180
750.000,big_mrta,145,180
755.000,big_mrta,146,180
760.000,big_mrta,147,180
765.000,big_mrta,148,180
770.000,big_mrta,149,180
775.000,big_mrta,150,180
780.000,big_mrta,151,180
785.000,big_mrta,152,180
790.000,big_mrta,153,180
795.000,big_mrta,154,180
800.000,big_mrta,155,180
805.000,big_mrta,156,180
810.000,big_mrta,157,180
815.000,big_mrta,158,180
820.000,big_mrta,159,180
825.000,big_mrta,160,180
830.000,big_mrta,161,180
835.000,big_mrta,162,180
840.000,big_mrta,163,180
845.000,big_mrta,164,180
850.000,big_mrta,165,180
855.000,big_mrta,166,180
860.000,big_mrta,167,180
865.000,big_mrta,168,180
870.000,big_mrta,169,180
875.000,big_mrta,170,180
880.000,big_mrta,171,180
885.000,big_mrta,172,180
890.000,big_mrta,173,180
895.000,big_mrta,174,180
900.000,big_mrta,175,180
905.000,big_mrta,176,180
910.000,big_mrta,177,180
915.000,big_mrta,178,180
920.000,big_mrta,179,180
925.000,big_mrta,180,180
930.000,big_mrta,181,180
