timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,big_mrta,1,15,1.23
35.000,big_mrta,2,15,0.24
40.000,big_mrta,3,15,0.25
45.000,big_mrta,4,14,0.25
50.000,big_mrta,5,13,0.20
55.000,big_mrta,6,12,0.23
60.000,big_mrta,7,10,0.21
65.000,big_mrta,8,7,0.14
70.000,big_mrta,9,7,0.16
75.000,big_mrta,10,6,0.36
80.000,big_mrta,11,6,0.16
85.000,big_mrta,12,4,0.12
90.000,big_mrta,13,3,0.16
95.000,big_mrta,14,3,0.17
100.001,big_mrta,15,2,0.16
105.000,big_mrta,16,2,0.18
110.000,big_mrta,17,1,0.15
115.000,big_mrta,18,1,0.16
120.000,big_mrta,19,0,0.14
125.000,big_mrta,20,0,0.15
130.000,big_mrta,21,0,0.13
135.000,big_mrta,22,0,0.15
140.000,big_mrta,23,0,0.15
145.000,big_mrta,24,0,0.16
150.000,big_mrta,25,0,0.14
155.000,big_mrta,26,0,0.14
160.000,big_mrta,27,0,0.13
165.000,big_mrta,28,0,0.14
170.000,big_mrta,29,0,0.14
175.000,big_mrta,30,0,0.14
180.000,big_mrta,31,0,0.15
185.000,big_mrta,32,0,0.15
190.000,big_mrta,33,0,0.13
195.000,big_mrta,34,0,0.14
200.000,big_mrta,35,0,0.14
205.000,big_mrta,36,0,0.15
210.000,big_mrta,37,0,0.16
215.000,big_mrta,38,0,0.15
220.000,big_mrta,39,0,0.13
225.000,big_mrta,40,0,0.16
230.000,big_mrta,41,0,0.14
235.000,big_mrta,42,0,0.15
240.000,big_mrta,43,0,0.14
245.000,big_mrta,44,0,0.15
250.000,big_mrta,45,0,0.15
255.000,big_mrta,46,0,0.14
260.000,big_mrta,47,0,0.14
265.000,big_mrta,48,0,0.11
270.000,big_mrta,49,0,0.11
275.000,big_mrta,50,0,0.10
280.000,big_mrta,51,0,0.13
285.000,big_mrta,52,0,0.15
290.000,big_mrta,53,0,0.13
295.000,big_mrta,54,0,0.15
300.000,big_mrta,55,0,0.16
305.000,big_mrta,56,0,0.14
310.000,big_mrta,57,0,0.14
315.000,big_mrta,58,0,0.15
320.000,big_mrta,59,0,0.14
325.000,big_mrta,60,0,0.15
330.000,big_mrta,61,0,0.14
335.000,big_mrta,62,0,0.15
340.000,big_mrta,63,0,0.13
345.000,big_mrta,64,0,0.11
350.000,big_mrta,65,0,0.11
355.000,big_mrta,66,0,0.15
360.000,big_mrta,67,0,0.14
365.000,big_mrta,68,0,0.15
370.000,big_mrta,69,0,0.13
375.000,big_mrta,70,0,0.11
380.000,big_mrta,71,0,0.15
385.000,big_mrta,72,0,0.15
390.000,big_mrta,73,0,0.09
395.000,big_mrta,74,0,0.11
400.002,big_mrta,75,0,0.14
405.000,big_mrta,76,0,0.15
410.000,big_mrta,77,0,0.13
415.000,big_mrta,78,0,0.15
420.000,big_mrta,79,0,0.14
425.000,big_mrta,80,0,0.11
430.000,big_mrta,81,0,0.11
435.000,big_mrta,82,0,0.16
440.000,big_mrta,83,0,0.14
445.000,big_mrta,84,0,0.15
450.000,big_mrta,85,0,0.13
455.000,big_mrta,86,0,0.15
460.000,big_mrta,87,0,0.15
465.000,big_mrta,88,0,0.15
470.000,big_mrta,89,0,0.15
475.000,big_mrta,90,0,0.15
480.000,big_mrta,91,0,0.13
485.001,big_mrta,92,0,0.16
490.000,big_mrta,93,0,0.10
495.000,big_mrta,94,0,0.12
500.000,big_mrta,95,0,0.17
505.000,big_mrta,96,0,0.15
510.000,big_mrta,97,0,0.14
515.000,big_mrta,98,0,0.10
520.000,big_mrta,99,0,0.14
525.000,big_mrta,100,0,0.13
530.000,big_mrta,101,0,0.13
535.000,big_mrta,102,0,0.15
540.000,big_mrta,103,0,0.13
545.000,big_mrta,104,0,0.15
550.000,big_mrta,105,0,0.15
555.000,big_mrta,106,0,0.15
560.000,big_mrta,107,0,0.14
565.000,big_mrta,108,0,0.12
570.000,big_mrta,109,0,0.13
575.000,big_mrta,110,0,0.15
580.000,big_mrta,111,0,0.16
585.000,big_mrta,112,0,0.17
590.000,big_mrta,113,0,0.14
