timestamp_s,event_type,robot_id,task_id,strategy,latency_ms
80.000,allocation_run,,,ahe_mrta_v3,2.21
85.000,allocation_run,,,ahe_mrta_v3,0.75
90.000,allocation_run,,,ahe_mrta_v3,0.27
95.000,allocation_run,,,ahe_mrta_v3,0.22
100.000,allocation_run,,,ahe_mrta_v3,0.21
105.000,allocation_run,,,ahe_mrta_v3,0.22
110.000,allocation_run,,,ahe_mrta_v3,0.17
115.000,allocation_run,,,ahe_mrta_v3,0.57
120.000,allocation_run,,,ahe_mrta_v3,0.56
121.000,robot_failure,robot_2,,ahe_mrta_v3,0.00
125.000,allocation_run,,,ahe_mrta_v3,0.48
130.000,allocation_run,,,ahe_mrta_v3,0.44
135.000,allocation_run,,,ahe_mrta_v3,0.46
140.000,allocation_run,,,ahe_mrta_v3,0.47
145.000,allocation_run,,,ahe_mrta_v3,0.58
150.000,allocation_run,,,ahe_mrta_v3,0.43
155.000,allocation_run,,,ahe_mrta_v3,0.37
160.000,allocation_run,,,ahe_mrta_v3,0.47
165.000,allocation_run,,,ahe_mrta_v3,0.34
170.000,allocation_run,,,ahe_mrta_v3,0.45
175.000,allocation_run,,,ahe_mrta_v3,0.92
180.000,allocation_run,,,ahe_mrta_v3,0.64
185.000,allocation_run,,,ahe_mrta_v3,0.40
190.000,allocation_run,,,ahe_mrta_v3,0.51
195.000,allocation_run,,,ahe_mrta_v3,0.58
200.000,allocation_run,,,ahe_mrta_v3,0.51
205.000,allocation_run,,,ahe_mrta_v3,0.57
210.000,allocation_run,,,ahe_mrta_v3,0.56
215.000,allocation_run,,,ahe_mrta_v3,0.61
