timestamp_s,event_type,robot_id,task_id,strategy,latency_ms
75.000,allocation_run,,,ahe_mrta_v3,7.04
80.000,allocation_run,,,ahe_mrta_v3,2.77
85.000,allocation_run,,,ahe_mrta_v3,0.21
90.000,allocation_run,,,ahe_mrta_v3,0.22
95.000,allocation_run,,,ahe_mrta_v3,0.18
100.000,allocation_run,,,ahe_mrta_v3,0.28
105.000,allocation_run,,,ahe_mrta_v3,3.51
110.000,allocation_run,,,ahe_mrta_v3,2.44
115.001,allocation_run,,,ahe_mrta_v3,2.67
116.000,robot_failure,robot_2,,ahe_mrta_v3,0.00
120.000,allocation_run,,,ahe_mrta_v3,1.59
125.000,allocation_run,,,ahe_mrta_v3,2.10
130.000,allocation_run,,,ahe_mrta_v3,1.34
135.000,allocation_run,,,ahe_mrta_v3,0.97
140.000,allocation_run,,,ahe_mrta_v3,1.62
145.000,allocation_run,,,ahe_mrta_v3,1.25
150.000,allocation_run,,,ahe_mrta_v3,1.23
155.000,allocation_run,,,ahe_mrta_v3,1.35
160.000,allocation_run,,,ahe_mrta_v3,1.13
165.000,allocation_run,,,ahe_mrta_v3,0.86
170.000,allocation_run,,,ahe_mrta_v3,0.94
175.000,allocation_run,,,ahe_mrta_v3,0.71
180.000,allocation_run,,,ahe_mrta_v3,0.78
185.000,allocation_run,,,ahe_mrta_v3,0.99
190.000,allocation_run,,,ahe_mrta_v3,0.87
195.000,allocation_run,,,ahe_mrta_v3,1.06
