timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,7,4.35
35.000,ahe_mrta_v3,2,7,0.65
40.000,ahe_mrta_v3,3,7,0.30
45.000,ahe_mrta_v3,4,7,0.33
50.000,ahe_mrta_v3,5,7,0.35
55.000,ahe_mrta_v3,6,7,0.22
60.000,ahe_mrta_v3,7,9,0.85
65.000,ahe_mrta_v3,8,10,0.95
70.000,ahe_mrta_v3,9,9,0.80
75.000,ahe_mrta_v3,10,7,1.04
80.000,ahe_mrta_v3,11,6,0.84
85.000,ahe_mrta_v3,12,6,0.74
90.000,ahe_mrta_v3,13,8,0.80
95.000,ahe_mrta_v3,14,7,0.79
100.000,ahe_mrta_v3,15,7,0.91
105.000,ahe_mrta_v3,16,7,1.02
110.000,ahe_mrta_v3,17,6,0.84
115.000,ahe_mrta_v3,18,5,0.66
120.000,ahe_mrta_v3,19,5,0.91
125.000,ahe_mrta_v3,20,5,0.98
130.000,ahe_mrta_v3,21,5,0.86
135.000,ahe_mrta_v3,22,5,0.93
140.000,ahe_mrta_v3,23,5,0.78
145.000,ahe_mrta_v3,24,4,0.71
150.000,ahe_mrta_v3,25,4,0.69
155.000,ahe_mrta_v3,26,4,1.10
160.000,ahe_mrta_v3,27,4,0.69
165.000,ahe_mrta_v3,28,4,0.62
170.000,ahe_mrta_v3,29,4,0.78
175.000,ahe_mrta_v3,30,4,0.99
180.000,ahe_mrta_v3,31,4,0.67
185.000,ahe_mrta_v3,32,4,0.64
190.000,ahe_mrta_v3,33,4,0.60
