timestamp_s,strategy,alloc_num,footprint_bytes
30.002,ahe_mrta_v3,1,60
35.000,ahe_mrta_v3,2,72
60.000,ahe_mrta_v3,3,76
65.000,ahe_mrta_v3,4,80
70.000,ahe_mrta_v3,5,72
75.000,ahe_mrta_v3,6,72
80.000,ahe_mrta_v3,7,68
85.000,ahe_mrta_v3,8,64
90.000,ahe_mrta_v3,9,60
95.000,ahe_mrta_v3,10,64
100.000,ahe_mrta_v3,11,60
105.000,ahe_mrta_v3,12,60
110.000,ahe_mrta_v3,13,56
115.000,ahe_mrta_v3,14,60
120.000,ahe_mrta_v3,15,64
125.000,ahe_mrta_v3,16,56
130.000,ahe_mrta_v3,17,60
135.000,ahe_mrta_v3,18,60
140.000,ahe_mrta_v3,19,60
145.000,ahe_mrta_v3,20,48
150.000,ahe_mrta_v3,21,56
155.000,ahe_mrta_v3,22,52
