timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,6,3.12
35.000,ahe_mrta_v3,2,6,0.46
40.000,ahe_mrta_v3,3,6,0.25
45.000,ahe_mrta_v3,4,6,0.36
50.000,ahe_mrta_v3,5,6,0.61
55.000,ahe_mrta_v3,6,6,0.63
60.000,ahe_mrta_v3,7,8,0.78
65.000,ahe_mrta_v3,8,8,0.80
70.000,ahe_mrta_v3,9,8,1.82
75.000,ahe_mrta_v3,10,8,1.52
80.000,ahe_mrta_v3,11,6,1.14
85.000,ahe_mrta_v3,12,5,1.07
90.000,ahe_mrta_v3,13,8,2.20
95.000,ahe_mrta_v3,14,7,1.72
100.000,ahe_mrta_v3,15,7,1.60
105.000,ahe_mrta_v3,16,7,1.40
110.000,ahe_mrta_v3,17,7,1.64
115.000,ahe_mrta_v3,18,6,1.69
120.000,ahe_mrta_v3,19,6,1.14
125.000,ahe_mrta_v3,20,6,1.73
130.000,ahe_mrta_v3,21,5,1.54
135.000,ahe_mrta_v3,22,5,1.36
140.000,ahe_mrta_v3,23,5,1.69
145.000,ahe_mrta_v3,24,5,1.01
150.000,ahe_mrta_v3,25,5,1.14
155.000,ahe_mrta_v3,26,4,1.57
160.000,ahe_mrta_v3,27,4,1.21
165.000,ahe_mrta_v3,28,4,1.33
170.000,ahe_mrta_v3,29,4,1.25
175.000,ahe_mrta_v3,30,4,1.24
180.000,ahe_mrta_v3,31,4,0.99
185.000,ahe_mrta_v3,32,4,1.12
190.000,ahe_mrta_v3,33,4,1.79
195.000,ahe_mrta_v3,34,4,0.99
200.000,ahe_mrta_v3,35,4,0.94
