timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
30.000,ahe_mrta_v3,1,7,2.39
35.000,ahe_mrta_v3,2,7,0.79
40.000,ahe_mrta_v3,3,7,0.38
45.000,ahe_mrta_v3,4,7,0.93
60.000,ahe_mrta_v3,5,10,1.06
65.000,ahe_mrta_v3,6,9,1.07
70.000,ahe_mrta_v3,7,8,0.71
75.000,ahe_mrta_v3,8,7,1.02
80.000,ahe_mrta_v3,9,6,1.04
85.000,ahe_mrta_v3,10,5,0.91
90.000,ahe_mrta_v3,11,8,1.14
95.000,ahe_mrta_v3,12,8,1.67
100.000,ahe_mrta_v3,13,8,0.86
105.000,ahe_mrta_v3,14,7,0.94
110.001,ahe_mrta_v3,15,6,0.71
115.000,ahe_mrta_v3,16,6,0.77
120.000,ahe_mrta_v3,17,6,0.79
125.000,ahe_mrta_v3,18,5,0.59
130.000,ahe_mrta_v3,19,4,1.03
135.000,ahe_mrta_v3,20,4,0.76
140.000,ahe_mrta_v3,21,4,0.78
145.000,ahe_mrta_v3,22,4,0.74
150.000,ahe_mrta_v3,23,4,0.71
155.000,ahe_mrta_v3,24,4,0.87
160.000,ahe_mrta_v3,25,4,0.97
165.000,ahe_mrta_v3,26,4,1.15
170.000,ahe_mrta_v3,27,4,0.76
175.000,ahe_mrta_v3,28,4,0.58
180.000,ahe_mrta_v3,29,4,0.55
185.000,ahe_mrta_v3,30,4,0.83
190.000,ahe_mrta_v3,31,3,0.69
