timestamp_s,strategy,alloc_num,tasks_in_queues,latency_ms
35.000,ahe_mrta_v3,1,10,1.30
40.000,ahe_mrta_v3,2,10,0.79
45.000,ahe_mrta_v3,3,10,0.51
50.000,ahe_mrta_v3,4,10,0.79
55.000,ahe_mrta_v3,5,10,0.77
60.000,ahe_mrta_v3,6,10,0.57
65.000,ahe_mrta_v3,7,10,0.95
70.000,ahe_mrta_v3,8,10,0.62
75.000,ahe_mrta_v3,9,9,0.73
80.000,ahe_mrta_v3,10,9,2.36
85.000,ahe_mrta_v3,11,8,2.28
90.000,ahe_mrta_v3,12,7,2.54
95.000,ahe_mrta_v3,13,7,2.36
100.000,ahe_mrta_v3,14,7,2.43
105.000,ahe_mrta_v3,15,7,1.60
110.001,ahe_mrta_v3,16,5,2.25
115.000,ahe_mrta_v3,17,5,2.79
120.000,ahe_mrta_v3,18,5,1.65
125.000,ahe_mrta_v3,19,5,1.39
130.000,ahe_mrta_v3,20,5,1.53
135.000,ahe_mrta_v3,21,6,1.19
140.000,ahe_mrta_v3,22,6,1.02
