timestamp_s,dominant_heuristic,dominant_value,context_task_density,context_robot_avail,context_deadline,context_failure_rate,w_d,w_p,w_b,w_l,w_f,w_t,w_r,d_0,d_1,d_2,d_3,d_4
0.000,SpatialOpportunist,0.2429,0.0000,0.6000,0.0000,0.0000,0.1688,0.2064,0.0883,0.0784,0.1745,0.1613,0.1221,0.2429,0.2117,0.2051,0.1783,0.1620
4.003,SpatialOpportunist,0.2687,0.0000,1.0000,0.0000,0.0000,0.1794,0.2111,0.0876,0.0785,0.1609,0.1670,0.1156,0.2687,0.2188,0.2085,0.1654,0.1387
6.000,SpatialOpportunist,0.2841,0.0000,1.0000,0.0000,0.0000,0.1857,0.2137,0.0871,0.0784,0.1530,0.1704,0.1117,0.2841,0.2232,0.2107,0.1576,0.1244
8.002,SpatialOpportunist,0.2933,0.0000,1.0000,0.0000,0.0000,0.1896,0.2154,0.0867,0.0783,0.1484,0.1725,0.1093,0.2933,0.2258,0.2122,0.1530,0.1157
10.003,SpatialOpportunist,0.2989,0.0000,1.0000,0.0000,0.0000,0.1918,0.2163,0.0865,0.0782,0.1456,0.1737,0.1078,0.2989,0.2274,0.2132,0.1502,0.1104
12.003,SpatialOpportunist,0.3022,0.0000,1.0000,0.0000,0.0000,0.1932,0.2169,0.0863,0.0782,0.1439,0.1745,0.1069,0.3022,0.2284,0.2138,0.1485,0.1071
14.002,SpatialOpportunist,0.3042,0.0000,1.0000,0.0000,0.0000,0.1940,0.2173,0.0862,0.0781,0.1429,0.1750,0.1064,0.3042,0.2290,0.2142,0.1475,0.1051
16.002,SpatialOpportunist,0.3054,0.0000,1.0000,0.0000,0.0000,0.1945,0.2175,0.0862,0.0781,0.1423,0.1753,0.1061,0.3054,0.2294,0.2145,0.1469,0.1039
18.002,SpatialOpportunist,0.3061,0.0000,1.0000,0.0000,0.0000,0.1948,0.2177,0.0861,0.0781,0.1419,0.1755,0.1059,0.3061,0.2296,0.2146,0.1466,0.1031
20.000,SpatialOpportunist,0.3065,0.0000,1.0000,0.0000,0.0000,0.1950,0.2178,0.0861,0.0781,0.1417,0.1756,0.1057,0.3065,0.2297,0.2147,0.1464,0.1027
22.004,SpatialOpportunist,0.3068,0.0000,1.0000,0.0000,0.0000,0.1951,0.2178,0.0861,0.0781,0.1415,0.1757,0.1057,0.3068,0.2298,0.2148,0.1462,0.1024
24.004,SpatialOpportunist,0.3069,0.0000,1.0000,0.0000,0.0000,0.1951,0.2179,0.0861,0.0781,0.1415,0.1757,0.1056,0.3069,0.2298,0.2149,0.1462,0.1022
26.003,SpatialOpportunist,0.3070,0.0000,1.0000,0.0000,0.0000,0.1952,0.2179,0.0861,0.0781,0.1414,0.1758,0.1056,0.3070,0.2299,0.2149,0.1461,0.1021
28.004,SpatialOpportunist,0.3071,0.0000,1.0000,0.0000,0.0000,0.1952,0.2179,0.0861,0.0781,0.1414,0.1758,0.1056,0.3071,0.2299,0.2149,0.1461,0.1021
30.005,SpatialOpportunist,0.3071,0.0000,1.0000,0.0000,0.0000,0.1952,0.2179,0.0861,0.0781,0.1414,0.1758,0.1056,0.3071,0.2299,0.2149,0.1461,0.1020
32.003,SpatialOpportunist,0.3029,1.0000,1.0000,0.1600,0.0000,0.1942,0.2116,0.0866,0.0785,0.1457,0.1750,0.1085,0.3029,0.2159,0.2210,0.1476,0.1126
34.004,SpatialOpportunist,0.3008,1.0000,1.0000,0.1600,0.0000,0.1936,0.2085,0.0868,0.0787,0.1479,0.1745,0.1100,0.3008,0.2089,0.2239,0.1484,0.1181
36.003,SpatialOpportunist,0.2949,1.0000,1.0000,0.2400,0.0000,0.1906,0.2089,0.0868,0.0786,0.1487,0.1759,0.1104,0.2949,0.2084,0.2277,0.1487,0.1203
38.004,SpatialOpportunist,0.2919,1.0000,1.0000,0.2400,0.0000,0.1891,0.2092,0.0868,0.0786,0.1491,0.1765,0.1107,0.2919,0.2081,0.2297,0.1489,0.1214
40.004,SpatialOpportunist,0.2903,1.0000,1.0000,0.2400,0.0000,0.1883,0.2093,0.0868,0.0786,0.1493,0.1769,0.1108,0.2903,0.2080,0.2306,0.1490,0.1220
42.003,SpatialOpportunist,0.2896,1.0000,1.0000,0.2400,0.0000,0.1879,0.2094,0.0868,0.0786,0.1494,0.1770,0.1109,0.2896,0.2079,0.2311,0.1491,0.1223
44.003,SpatialOpportunist,0.2892,1.0000,1.0000,0.2400,0.0000,0.1877,0.2094,0.0868,0.0786,0.1494,0.1771,0.1109,0.2892,0.2079,0.2314,0.1491,0.1225
46.002,SpatialOpportunist,0.2867,1.0000,1.0000,0.2800,0.0000,0.1863,0.2104,0.0867,0.0785,0.1492,0.1780,0.1108,0.2867,0.2093,0.2327,0.1490,0.1223
48.003,SpatialOpportunist,0.2854,1.0000,1.0000,0.2800,0.0000,0.1856,0.2109,0.0867,0.0785,0.1491,0.1784,0.1107,0.2854,0.2100,0.2333,0.1490,0.1222
50.005,SpatialOpportunist,0.2909,1.0000,1.0000,0.2800,0.0000,0.1883,0.2107,0.0867,0.0785,0.1483,0.1773,0.1101,0.2909,0.2106,0.2301,0.1490,0.1194
52.002,SpatialOpportunist,0.2869,1.0000,1.0000,0.2917,0.0000,0.1863,0.2114,0.0867,0.0785,0.1486,0.1783,0.1103,0.2869,0.2110,0.2324,0.1490,0.1207
54.002,SpatialOpportunist,0.2849,1.0000,1.0000,0.2917,0.0000,0.1852,0.2117,0.0866,0.0785,0.1488,0.1788,0.1104,0.2849,0.2113,0.2336,0.1490,0.1213
56.004,SpatialOpportunist,0.2839,1.0000,1.0000,0.2917,0.0000,0.1847,0.2118,0.0866,0.0784,0.1488,0.1790,0.1105,0.2839,0.2114,0.2342,0.1490,0.1216
58.002,SpatialOpportunist,0.2884,1.0000,1.0000,0.3043,0.0000,0.1869,0.2118,0.0866,0.0784,0.1481,0.1782,0.1099,0.2884,0.2122,0.2314,0.1490,0.1191
60.005,SpatialOpportunist,0.2922,1.0000,1.0000,0.2727,0.0000,0.1890,0.2107,0.0867,0.0785,0.1481,0.1770,0.1099,0.2922,0.2107,0.2293,0.1490,0.1187
62.003,SpatialOpportunist,0.2836,1.0000,1.0000,0.3636,0.0000,0.1844,0.2130,0.0865,0.0784,0.1482,0.1795,0.1100,0.2836,0.2135,0.2341,0.1489,0.1199
64.004,SpatialOpportunist,0.2793,1.0000,1.0000,0.3636,0.0000,0.1821,0.2142,0.0865,0.0783,0.1482,0.1808,0.1100,0.2793,0.2149,0.2365,0.1488,0.1205
66.002,SpatialOpportunist,0.2748,1.0000,1.0000,0.4091,0.0000,0.1796,0.2158,0.0863,0.0782,0.1479,0.1822,0.1099,0.2748,0.2171,0.2389,0.1488,0.1205
68.003,SpatialOpportunist,0.2763,1.0000,1.0000,0.4286,0.0000,0.1802,0.2170,0.0862,0.0781,0.1469,0.1824,0.1091,0.2763,0.2195,0.2377,0.1487,0.1178
70.003,SpatialOpportunist,0.2751,1.0000,1.0000,0.4500,0.0000,0.1794,0.2180,0.0862,0.0780,0.1466,0.1830,0.1089,0.2751,0.2211,0.2383,0.1487,0.1169
72.003,SpatialOpportunist,0.2681,1.0000,1.0000,0.5000,0.0000,0.1758,0.2196,0.0860,0.0779,0.1467,0.1849,0.1090,0.2681,0.2228,0.2422,0.1486,0.1183
74.004,SpatialOpportunist,0.2600,1.0000,1.0000,0.6000,0.0000,0.1716,0.2225,0.0858,0.0777,0.1463,0.1875,0.1087,0.2600,0.2265,0.2466,0.1484,0.1184
76.002,SpatialOpportunist,0.2606,1.0000,1.0000,0.6000,0.0000,0.1716,0.2239,0.0857,0.0776,0.1454,0.1878,0.1080,0.2606,0.2291,0.2459,0.1484,0.1160
78.000,SpatialOpportunist,0.2637,1.0000,1.0000,0.5556,0.0000,0.1733,0.2229,0.0858,0.0777,0.1454,0.1869,0.1081,0.2637,0.2279,0.2442,0.1484,0.1157
80.005,SpatialOpportunist,0.2574,1.0000,1.0000,0.6111,0.0000,0.1701,0.2242,0.0856,0.0776,0.1456,0.1886,0.1082,0.2574,0.2292,0.2479,0.1483,0.1172
82.004,TemporalRegulator,0.2522,1.0000,1.0000,0.7222,0.0000,0.1661,0.2269,0.0854,0.0773,0.1452,0.1911,0.1080,0.2495,0.2328,0.2522,0.1482,0.1173
84.004,TemporalRegulator,0.2566,1.0000,1.0000,0.8333,0.0000,0.1618,0.2302,0.0851,0.0771,0.1445,0.1939,0.1075,0.2412,0.2372,0.2566,0.1481,0.1170
86.002,TemporalRegulator,0.2573,1.0000,1.0000,0.8889,0.0000,0.1603,0.2331,0.0848,0.0768,0.1431,0.1953,0.1065,0.2388,0.2421,0.2573,0.1479,0.1139
88.004,TemporalRegulator,0.2573,1.0000,1.0000,0.8824,0.0000,0.1601,0.2336,0.0847,0.0768,0.1429,0.1955,0.1063,0.2386,0.2429,0.2573,0.1479,0.1133
90.003,TemporalRegulator,0.2605,1.0000,1.0000,1.0000,0.0000,0.1570,0.2364,0.0845,0.0765,0.1421,0.1977,0.1058,0.2324,0.2468,0.2605,0.1477,0.1125
92.004,TemporalRegulator,0.2613,1.0000,1.0000,1.0000,0.0000,0.1563,0.2370,0.0844,0.0765,0.1420,0.1982,0.1057,0.2310,0.2477,0.2613,0.1477,0.1123
94.003,TemporalRegulator,0.2615,1.0000,1.0000,1.0000,0.0000,0.1561,0.2372,0.0844,0.0765,0.1419,0.1983,0.1056,0.2306,0.2479,0.2615,0.1477,0.1123
96.000,TemporalRegulator,0.2615,1.0000,1.0000,1.0000,0.0000,0.1560,0.2372,0.0844,0.0765,0.1419,0.1984,0.1056,0.2306,0.2480,0.2615,0.1477,0.1123
98.004,TemporalRegulator,0.2644,1.0000,1.0000,1.0000,0.0000,0.1540,0.2376,0.0843,0.0764,0.1423,0.1995,0.1059,0.2260,0.2480,0.2644,0.1477,0.1140
100.005,TemporalRegulator,0.2657,1.0000,1.0000,1.0000,0.0000,0.1531,0.2378,0.0843,0.0764,0.1424,0.2000,0.1060,0.2238,0.2480,0.2657,0.1477,0.1148
102.004,TemporalRegulator,0.2625,1.0000,1.0000,1.0000,0.0000,0.1553,0.2374,0.0844,0.0764,0.1420,0.1987,0.1057,0.2290,0.2480,0.2625,0.1477,0.1129
104.002,TemporalRegulator,0.2618,1.0000,1.0000,1.0000,0.0000,0.1559,0.2372,0.0844,0.0765,0.1419,0.1985,0.1056,0.2302,0.2480,0.2618,0.1477,0.1124
106.003,TemporalRegulator,0.2616,1.0000,1.0000,1.0000,0.0000,0.1560,0.2372,0.0844,0.0765,0.1419,0.1984,0.1056,0.2304,0.2480,0.2616,0.1477,0.1123
108.003,TemporalRegulator,0.2644,1.0000,1.0000,1.0000,0.0000,0.1540,0.2376,0.0843,0.0764,0.1423,0.1995,0.1059,0.2260,0.2480,0.2644,0.1477,0.1140
110.003,TemporalRegulator,0.2658,1.0000,1.0000,1.0000,0.0000,0.1531,0.2378,0.0843,0.0764,0.1424,0.2000,0.1060,0.2238,0.2480,0.2658,0.1477,0.1148
112.003,TemporalRegulator,0.2664,1.0000,1.0000,1.0000,0.0000,0.1526,0.2379,0.0843,0.0764,0.1425,0.2003,0.1061,0.2228,0.2480,0.2664,0.1477,0.1152
114.003,TemporalRegulator,0.2667,1.0000,1.0000,1.0000,0.0000,0.1524,0.2380,0.0842,0.0763,0.1426,0.2004,0.1061,0.2223,0.2480,0.2667,0.1477,0.1153
116.004,TemporalRegulator,0.2627,1.0000,1.0000,1.0000,0.0000,0.1552,0.2374,0.0843,0.0764,0.1421,0.1988,0.1057,0.2286,0.2480,0.2627,0.1477,0.1130
118.003,TemporalRegulator,0.2650,1.0000,1.0000,1.0000,0.0000,0.1536,0.2377,0.0843,0.0764,0.1423,0.1997,0.1059,0.2251,0.2480,0.2650,0.1477,0.1143
120.003,TemporalRegulator,0.2623,1.0000,1.0000,1.0000,0.0000,0.1555,0.2373,0.0844,0.0765,0.1420,0.1987,0.1057,0.2293,0.2480,0.2623,0.1477,0.1127
122.005,TemporalRegulator,0.2617,1.0000,1.0000,1.0000,0.0000,0.1559,0.2372,0.0844,0.0765,0.1419,0.1984,0.1056,0.2302,0.2480,0.2617,0.1477,0.1124
124.003,TemporalRegulator,0.2645,1.0000,1.0000,1.0000,0.0000,0.1540,0.2376,0.0843,0.0764,0.1423,0.1995,0.1059,0.2259,0.2480,0.2645,0.1477,0.1140
126.004,TemporalRegulator,0.2658,1.0000,1.0000,1.0000,0.0000,0.1530,0.2378,0.0843,0.0764,0.1424,0.2000,0.1060,0.2238,0.2480,0.2658,0.1477,0.1148
128.001,TemporalRegulator,0.2664,1.0000,1.0000,1.0000,0.0000,0.1526,0.2379,0.0843,0.0764,0.1425,0.2003,0.1061,0.2227,0.2480,0.2664,0.1477,0.1152
130.004,TemporalRegulator,0.2667,1.0000,1.0000,1.0000,0.0000,0.1524,0.2380,0.0842,0.0763,0.1426,0.2004,0.1061,0.2223,0.2480,0.2667,0.1477,0.1153
132.004,TemporalRegulator,0.2668,1.0000,1.0000,1.0000,0.0000,0.1523,0.2380,0.0842,0.0763,0.1426,0.2004,0.1061,0.2220,0.2480,0.2668,0.1477,0.1154
134.003,TemporalRegulator,0.2669,1.0000,1.0000,1.0000,0.0000,0.1522,0.2380,0.0842,0.0763,0.1426,0.2005,0.1061,0.2219,0.2480,0.2669,0.1477,0.1155
136.004,TemporalRegulator,0.2669,1.0000,1.0000,1.0000,0.0000,0.1522,0.2380,0.0842,0.0763,0.1426,0.2005,0.1061,0.2219,0.2480,0.2669,0.1477,0.1155
138.003,TemporalRegulator,0.2670,1.0000,1.0000,1.0000,0.0000,0.1522,0.2380,0.0842,0.0763,0.1426,0.2005,0.1061,0.2218,0.2480,0.2670,0.1477,0.1155
140.004,TemporalRegulator,0.2628,1.0000,1.0000,1.0000,0.0000,0.1551,0.2374,0.0843,0.0764,0.1421,0.1989,0.1057,0.2285,0.2480,0.2628,0.1477,0.1130
142.003,TemporalRegulator,0.2650,1.0000,1.0000,1.0000,0.0000,0.1536,0.2377,0.0843,0.0764,0.1423,0.1997,0.1059,0.2250,0.2480,0.2650,0.1477,0.1143
144.003,TemporalRegulator,0.2660,1.0000,1.0000,1.0000,0.0000,0.1529,0.2379,0.0843,0.0764,0.1425,0.2001,0.1060,0.2234,0.2480,0.2660,0.1477,0.1149
146.008,TemporalRegulator,0.2665,1.0000,1.0000,1.0000,0.0000,0.1525,0.2380,0.0842,0.0763,0.1425,0.2003,0.1061,0.2225,0.2480,0.2665,0.1477,0.1152
148.000,TemporalRegulator,0.2627,1.0000,1.0000,1.0000,0.0000,0.1552,0.2374,0.0844,0.0764,0.1421,0.1988,0.1057,0.2287,0.2480,0.2627,0.1477,0.1130
150.005,TemporalRegulator,0.2649,1.0000,1.0000,1.0000,0.0000,0.1536,0.2377,0.0843,0.0764,0.1423,0.1997,0.1059,0.2251,0.2480,0.2649,0.1477,0.1143
152.004,TemporalRegulator,0.2660,1.0000,1.0000,1.0000,0.0000,0.1529,0.2379,0.0843,0.0764,0.1425,0.2001,0.1060,0.2234,0.2480,0.2660,0.1477,0.1149
154.002,TemporalRegulator,0.2665,1.0000,1.0000,1.0000,0.0000,0.1525,0.2380,0.0842,0.0763,0.1425,0.2003,0.1061,0.2226,0.2480,0.2665,0.1477,0.1152
156.004,TemporalRegulator,0.2668,1.0000,1.0000,1.0000,0.0000,0.1523,0.2380,0.0842,0.0763,0.1426,0.2004,0.1061,0.2222,0.2480,0.2668,0.1477,0.1154
158.003,TemporalRegulator,0.2669,1.0000,1.0000,1.0000,0.0000,0.1523,0.2380,0.0842,0.0763,0.1426,0.2004,0.1061,0.2220,0.2480,0.2669,0.1477,0.1154
160.003,TemporalRegulator,0.2669,1.0000,1.0000,1.0000,0.0000,0.1522,0.2380,0.0842,0.0763,0.1426,0.2005,0.1061,0.2219,0.2480,0.2669,0.1477,0.1155
162.003,TemporalRegulator,0.2669,1.0000,1.0000,1.0000,0.0000,0.1522,0.2380,0.0842,0.0763,0.1426,0.2005,0.1061,0.2218,0.2480,0.2669,0.1477,0.1155
164.002,TemporalRegulator,0.2670,1.0000,1.0000,1.0000,0.0000,0.1522,0.2380,0.0842,0.0763,0.1426,0.2005,0.1061,0.2218,0.2480,0.2670,0.1477,0.1155
166.003,TemporalRegulator,0.2670,1.0000,1.0000,1.0000,0.0000,0.1522,0.2380,0.0842,0.0763,0.1426,0.2005,0.1061,0.2218,0.2480,0.2670,0.1477,0.1155
168.002,TemporalRegulator,0.2670,1.0000,1.0000,1.0000,0.0000,0.1522,0.2380,0.0842,0.0763,0.1426,0.2005,0.1061,0.2218,0.2480,0.2670,0.1477,0.1155
170.003,TemporalRegulator,0.2670,1.0000,1.0000,1.0000,0.0000,0.1522,0.2380,0.0842,0.0763,0.1426,0.2005,0.1061,0.2218,0.2480,0.2670,0.1477,0.1155
172.002,TemporalRegulator,0.2670,1.0000,1.0000,1.0000,0.0000,0.1522,0.2380,0.0842,0.0763,0.1426,0.2005,0.1061,0.2218,0.2480,0.2670,0.1477,0.1155
174.002,TemporalRegulator,0.2670,1.0000,1.0000,1.0000,0.0000,0.1522,0.2380,0.0842,0.0763,0.1426,0.2005,0.1061,0.2218,0.2480,0.2670,0.1477,0.1155
176.003,TemporalRegulator,0.2628,1.0000,1.0000,1.0000,0.0000,0.1551,0.2374,0.0843,0.0764,0.1421,0.1989,0.1057,0.2285,0.2480,0.2628,0.1477,0.1130
178.003,TemporalRegulator,0.2671,0.6000,1.0000,1.0000,0.0000,0.1495,0.2448,0.0836,0.0758,0.1393,0.2032,0.1038,0.2179,0.2597,0.2671,0.1470,0.1083
180.004,TemporalRegulator,0.2732,0.4000,1.0000,1.0000,0.0000,0.1439,0.2496,0.0830,0.0753,0.1380,0.2071,0.1030,0.2063,0.2663,0.2732,0.1466,0.1075
182.002,TemporalRegulator,0.2762,0.4000,1.0000,1.0000,0.0000,0.1413,0.2519,0.0827,0.0750,0.1374,0.2091,0.1025,0.2006,0.2695,0.2762,0.1465,0.1072
184.003,TemporalRegulator,0.2738,0.4000,1.0000,1.0000,0.0000,0.1423,0.2529,0.0827,0.0750,0.1365,0.2086,0.1019,0.2037,0.2718,0.2738,0.1463,0.1044
186.003,TemporalRegulator,0.2793,0.2000,1.0000,1.0000,0.0000,0.1375,0.2572,0.0822,0.0745,0.1354,0.2121,0.1011,0.1933,0.2777,0.2793,0.1460,0.1037
188.004,TemporalRegulator,0.2821,0.2000,1.0000,1.0000,0.0000,0.1352,0.2593,0.0819,0.0743,0.1348,0.2139,0.1007,0.1880,0.2807,0.2821,0.1458,0.1034
190.003,TemporalRegulator,0.2836,0.2000,1.0000,1.0000,0.0000,0.1340,0.2604,0.0817,0.0742,0.1345,0.2148,0.1005,0.1853,0.2821,0.2836,0.1458,0.1033
192.003,TemporalRegulator,0.2844,0.2000,1.0000,1.0000,0.0000,0.1333,0.2609,0.0817,0.0741,0.1343,0.2153,0.1004,0.1839,0.2828,0.2844,0.1457,0.1032
194.003,TemporalRegulator,0.2847,0.2000,1.0000,1.0000,0.0000,0.1330,0.2612,0.0816,0.0741,0.1343,0.2155,0.1003,0.1832,0.2832,0.2847,0.1457,0.1031
196.003,TemporalRegulator,0.2849,0.2000,1.0000,1.0000,0.0000,0.1329,0.2613,0.0816,0.0740,0.1342,0.2156,0.1003,0.1829,0.2834,0.2849,0.1457,0.1031
198.008,SpatialOpportunist,0.2727,0.0000,1.0000,0.0000,0.0000,0.1759,0.2323,0.0850,0.0771,0.1388,0.1875,0.1036,0.2727,0.2483,0.2338,0.1462,0.0989
