timestamp_s,event_type,robot_id,task_id,strategy,latency_ms
30.000,allocation_run,,,ahe_mrta_v3,2.76
35.000,allocation_run,,,ahe_mrta_v3,2.29
40.001,allocation_run,,,ahe_mrta_v3,1.00
45.000,allocation_run,,,ahe_mrta_v3,1.30
50.000,allocation_run,,,ahe_mrta_v3,1.14
55.000,allocation_run,,,ahe_mrta_v3,0.70
60.000,allocation_run,,,ahe_mrta_v3,0.76
65.000,allocation_run,,,ahe_mrta_v3,1.28
70.000,allocation_run,,,ahe_mrta_v3,0.83
75.000,allocation_run,,,ahe_mrta_v3,0.68
80.000,allocation_run,,,ahe_mrta_v3,0.94
85.000,allocation_run,,,ahe_mrta_v3,0.74
90.000,allocation_run,,,ahe_mrta_v3,0.68
95.000,allocation_run,,,ahe_mrta_v3,1.09
100.000,allocation_run,,,ahe_mrta_v3,1.44
105.000,allocation_run,,,ahe_mrta_v3,1.09
110.000,allocation_run,,,ahe_mrta_v3,1.17
115.000,allocation_run,,,ahe_mrta_v3,0.61
120.000,allocation_run,,,ahe_mrta_v3,0.54
125.000,allocation_run,,,ahe_mrta_v3,0.66
130.000,allocation_run,,,ahe_mrta_v3,0.60
135.001,allocation_run,,,ahe_mrta_v3,0.73
140.000,allocation_run,,,ahe_mrta_v3,0.61
145.000,allocation_run,,,ahe_mrta_v3,0.91
150.000,allocation_run,,,ahe_mrta_v3,0.64
155.000,allocation_run,,,ahe_mrta_v3,0.49
160.000,allocation_run,,,ahe_mrta_v3,0.43
